krd_id;mno;valor;pb;vade;lcy_tutar;usd_tutar;valor_dt_usd_tutar;anapara_risk;faiz_risk
322671;21535;2024-12-15;USD;2025-12-10;2628740.06;2628740.06;0.0;0.0;0.0
437462;21535;2025-01-06;USD;2026-01-01;3486170.91;3486170.91;0.0;0.0;0.0
258659;21535;2025-01-08;USD;2032-01-07;3547060.32;3547060.32;3152942.51;3152942.51;670946.17
314184;21535;2025-01-23;CNY;2026-01-18;4147882.85;560967.52;0.0;0.0;0.0
525900;21535;2025-02-19;CNY;2030-02-18;4664565.18;601566.87;534726.11;4146280.16;395094.43
282673;21535;2025-04-03;TRY;2027-03-24;983842.76;28026.59;21019.94;737882.07;206450.18
421828;21535;2025-04-21;USD;2032-04-19;318625.37;318625.37;318625.37;318625.37;140147.37
442166;21535;2025-04-28;EUR;2026-04-23;1656161.66;1694135.92;1694135.92;1656161.66;746597.68
179211;21535;2025-05-02;TRY;2027-04-22;2541391.98;75037.04;56277.78;1906043.98;461238.82
341840;21535;2025-06-25;TRY;2027-06-15;4759758.08;142599.95;106949.96;3569818.56;794240.01
321103;21535;2025-07-23;USD;2026-07-18;3545062.87;3545062.87;3545062.87;3545062.87;483369.32
492006;21535;2025-09-07;CNY;2026-09-02;2148765.74;280952.35;280952.35;2148765.74;1014539.74
533201;21535;2025-10-10;USD;2026-10-05;3090182.02;3090182.02;3090182.02;3090182.02;104448.15
316946;21535;2025-12-29;CNY;2026-12-24;3957516.17;521885.37;521885.37;3957516.17;261789.69
168223;21535;2026-01-19;CNY;2031-01-18;56200.04;8135.69;8135.69;56200.04;8267.03
270800;21559;2024-02-04;USD;2025-01-29;3236699.43;3236699.43;0.0;0.0;0.0
466409;21559;2024-02-27;TRY;2025-02-21;2879205.11;99368.6;0.0;0.0;0.0
442305;21559;2024-04-19;EUR;2025-04-14;2459187.15;2688298.17;0.0;0.0;0.0
136638;21559;2024-04-21;TRY;2025-04-16;326856.52;10972.79;0.0;0.0;0.0
285849;21559;2024-05-10;TRY;2025-05-05;79804.01;2632.89;0.0;0.0;0.0
504272;21559;2024-05-10;TRY;2029-05-09;1240407.68;40923.5;27282.33;826938.45;271235.81
416564;21559;2024-06-01;CNY;2025-05-27;2483089.12;336943.39;0.0;0.0;0.0
450696;21559;2024-06-04;TRY;2026-05-25;4646042.88;150846.04;37711.51;1161510.72;76064.43
348271;21559;2024-06-17;EUR;2025-06-12;4256400.54;4684570.95;4684570.95;4256400.54;1746826.78
227698;21559;2024-07-23;CNY;2025-07-18;4045623.27;520663.93;0.0;0.0;0.0
233030;21559;2024-09-09;TRY;2025-09-04;88005.73;2645.68;0.0;0.0;0.0
317373;21559;2024-09-13;CNY;2025-09-08;3231987.48;406613.31;0.0;0.0;0.0
307447;21559;2024-09-18;TRY;2025-09-13;3296857.88;99112.19;0.0;0.0;0.0
315042;21559;2024-09-29;CNY;2025-09-24;792932.31;99758.07;0.0;0.0;0.0
478837;21559;2024-11-14;USD;2026-11-04;2492777.56;2492777.56;1246388.78;1246388.78;141652.08
375255;21559;2024-12-13;CNY;2031-12-12;236922.45;34104.06;30314.72;210597.73;12429.95
544576;21559;2025-04-22;CNY;2027-04-12;2145069.19;285537.48;214153.11;1608801.89;364453.96
359659;21559;2025-06-18;EUR;2027-06-08;1294197.8;1558160.12;1168620.09;970648.35;341825.95
214028;21559;2025-08-14;USD;2032-08-12;2968498.66;2968498.66;2968498.66;2968498.66;1478460.76
212009;21559;2025-09-01;CNY;2026-08-27;3850862.07;503502.43;503502.43;3850862.07;876071.12
486307;21559;2025-12-18;TRY;2026-12-13;3164887.66;85198.09;85198.09;3164887.66;469985.82
197926;21559;2025-12-24;EUR;2032-12-22;2488416.28;2740209.38;2740209.38;2488416.28;127282.49
274428;21559;2025-12-25;EUR;2026-12-20;3276959.4;3608542.09;3608542.09;3276959.4;940323.5
198606;21559;2026-01-15;TRY;2031-01-14;2785750.97;82479.19;82479.19;2785750.97;1162772.45
166159;21559;2026-01-26;CNY;2027-01-21;1633731.26;236503.87;236503.87;1633731.26;143931.72
526042;21570;2024-01-26;CNY;2026-01-15;4928336.53;677271.19;0.0;0.0;0.0
541350;21570;2024-02-29;TRY;2026-02-18;242449.26;8367.53;0.0;0.0;0.0
482958;21570;2024-03-05;TRY;2025-02-28;713639.51;24730.89;0.0;0.0;0.0
456731;21570;2024-03-06;EUR;2029-03-05;3375565.93;3675406.19;2450270.79;2250377.29;187081.37
190588;21570;2024-03-25;EUR;2026-03-15;3564928.79;3881589.52;970397.38;891232.2;55178.41
518394;21570;2024-04-09;CNY;2026-03-30;1617201.5;226956.22;56739.06;404300.38;16298.36
151973;21570;2024-04-18;TRY;2025-04-13;3444579.15;115636.86;115636.86;3444579.15;801553.57
435632;21570;2024-05-23;TRY;2025-05-18;4964186.11;163778.31;0.0;0.0;0.0
135457;21570;2024-05-26;CNY;2025-05-21;1693676.64;232965.47;0.0;0.0;0.0
170757;21570;2024-06-18;EUR;2026-06-08;1594331.43;1754712.38;438678.1;398582.86;38199.18
151224;21570;2024-07-24;TRY;2025-07-19;701439.45;21435.61;0.0;0.0;0.0
230747;21570;2024-08-12;EUR;2025-08-07;4301904.28;4519569.03;0.0;0.0;0.0
406446;21570;2024-09-19;CNY;2025-09-14;2345832.57;295126.99;0.0;0.0;0.0
480817;21570;2024-09-22;TRY;2025-09-17;3998070.96;120192.49;0.0;0.0;0.0
253754;21570;2024-09-25;CNY;2026-09-15;4183298.53;526296.86;526296.86;4183298.53;1658677.87
143744;21570;2025-01-21;EUR;2032-01-20;356576.06;400858.09;356318.3;316956.5;64095.65
407061;21570;2025-01-26;USD;2026-01-21;2888236.43;2888236.43;0.0;0.0;0.0
149169;21570;2025-06-22;TRY;2026-06-17;4227007.13;126639.0;63319.5;2113503.56;335043.15
549373;21570;2025-10-16;CNY;2027-10-06;2307367.17;329804.91;329804.91;2307367.17;748625.28
228891;21570;2025-10-30;CNY;2027-10-20;2483782.94;355021.0;355021.0;2483782.94;466951.19
376178;21570;2025-11-02;EUR;2026-10-28;3985851.84;4752359.14;4752359.14;3985851.84;1248767.38
200815;21570;2025-11-10;USD;2026-11-05;1723834.27;1723834.27;1723834.27;1723834.27;294430.89
458756;21570;2025-11-15;EUR;2027-11-05;2988012.11;3562627.82;3562627.82;2988012.11;1285741.61
121435;21570;2025-11-24;EUR;2026-11-19;319391.15;380812.31;380812.31;319391.15;97526.09
160229;21570;2025-12-04;EUR;2027-11-24;4840892.94;5330723.95;5330723.95;4840892.94;584295.78
319576;21686;2024-01-30;USD;2029-01-28;2707381.15;2707381.15;1804920.77;1804920.77;18289.86
470760;21686;2024-02-22;EUR;2025-02-16;1641833.57;1857818.97;0.0;0.0;0.0
427241;21686;2024-03-16;USD;2029-03-15;956566.9;956566.9;637711.27;637711.27;153900.99
530574;21686;2024-03-22;CNY;2026-03-12;4902194.72;691035.46;172758.86;1225548.68;34284.72
452203;21686;2024-04-09;EUR;2025-04-04;2022122.5;2210514.24;0.0;0.0;0.0
188501;21686;2024-04-24;CNY;2025-04-19;2681445.97;376311.08;0.0;0.0;0.0
487950;21686;2024-06-13;TRY;2025-06-08;3241509.15;105244.15;0.0;0.0;0.0
199898;21686;2024-07-11;USD;2025-07-06;4402649.93;4402649.93;0.0;0.0;0.0
128722;21686;2024-08-13;EUR;2029-08-12;3102633.48;3259618.36;2535258.72;2413159.37;468005.45
407125;21686;2024-09-07;CNY;2026-08-28;23787.75;2992.71;748.18;5946.94;0.89
199235;21686;2024-09-20;TRY;2025-09-15;2230852.46;67065.27;67065.27;2230852.46;177910.48
446758;21686;2024-09-30;USD;2025-09-25;3051849.72;3051849.72;0.0;0.0;0.0
470249;21686;2024-10-06;CNY;2026-09-26;530666.47;68624.22;34312.11;265333.23;27335.96
409220;21686;2024-11-21;EUR;2025-11-16;4114953.44;4664014.78;0.0;0.0;0.0
140659;21686;2024-12-11;USD;2029-12-10;1802591.36;1802591.36;1402015.5;1402015.5;103375.28
328139;21686;2024-12-14;CNY;2025-12-09;3754267.44;540412.18;0.0;0.0;0.0
276884;21686;2025-01-11;TRY;2026-01-06;2877983.27;87988.04;0.0;0.0;0.0
505705;21686;2025-07-12;CNY;2026-07-07;4448523.38;558659.86;558659.86;4448523.38;281813.96
121151;21686;2025-09-16;EUR;2026-09-11;548124.86;552481.61;552481.61;548124.86;228156.97
193311;21686;2025-09-18;TRY;2026-09-13;3452918.92;88619.32;88619.32;3452918.92;1146196.44
372952;21686;2025-11-03;TRY;2026-10-29;3318188.31;96327.35;96327.35;3318188.31;738130.99
504021;21686;2025-11-12;CNY;2026-11-07;1767091.84;276064.82;276064.82;1767091.84;530.13
424491;21686;2025-12-05;EUR;2026-11-30;4735897.33;5215104.24;5215104.24;4735897.33;1195814.08
303374;21686;2026-02-27;USD;2028-02-17;3218141.48;3218141.48;3218141.48;3218141.48;1146623.81
471406;21696;2023-12-24;CNY;2024-12-18;802638.75;112519.5;0.0;0.0;0.0
284286;21696;2024-01-29;CNY;2025-01-23;1308037.36;179755.59;0.0;0.0;0.0
409448;21696;2024-02-01;EUR;2025-01-26;3111258.86;3520549.12;0.0;0.0;0.0
148142;21696;2024-02-16;CNY;2025-02-10;1074969.95;147175.35;0.0;0.0;0.0
517897;21696;2024-06-17;TRY;2025-06-12;2392583.51;77681.54;0.0;0.0;0.0
226794;21696;2024-07-30;CNY;2026-07-20;2027018.75;260873.41;65218.35;506754.69;3471.27
370159;21696;2024-08-09;EUR;2025-08-04;2808363.31;2950458.91;0.0;0.0;0.0
481554;21696;2024-08-16;USD;2025-08-11;2328941.41;2328941.41;0.0;0.0;0.0
408283;21696;2024-10-01;TRY;2025-09-26;3895015.94;117443.57;0.0;0.0;0.0
507876;21696;2024-10-02;TRY;2031-10-01;4248329.62;128096.78;113863.8;3776293.0;841358.08
286213;21696;2024-12-18;CNY;2025-12-13;4792596.54;689875.61;0.0;0.0;0.0
121580;21696;2025-03-01;USD;2026-02-24;3391046.64;3391046.64;0.0;0.0;0.0
431972;21696;2025-06-20;TRY;2030-06-19;1611555.0;48281.37;42916.77;1432493.33;284397.68
507207;21696;2025-06-21;USD;2032-06-19;1655205.3;1655205.3;1655205.3;1655205.3;420339.39
323623;21696;2025-08-03;USD;2026-07-29;4734203.77;4734203.77;2367101.88;2367101.88;470283.97
123466;21696;2025-09-05;TRY;2027-08-26;3950043.07;101378.04;101378.04;3950043.07;1243276.06
280174;21696;2025-12-03;EUR;2030-12-02;1307187.79;1439457.01;1439457.01;1307187.79;217908.2
317760;21696;2025-12-04;TRY;2026-11-29;871398.73;23457.87;23457.87;871398.73;173277.64
351758;21696;2025-12-22;EUR;2032-12-20;4589249.64;5053617.85;5053617.85;4589249.64;1615186.41
276343;21696;2026-02-17;USD;2027-02-12;4866006.01;4866006.01;4866006.01;4866006.01;1230612.92
349511;21746;2024-05-25;EUR;2029-05-24;3287867.21;3616692.98;2411128.65;2191911.47;178202.4
401886;21746;2024-06-06;EUR;2029-06-05;1934150.87;2128715.78;1419143.85;1289433.91;99845.17
123843;21746;2024-07-09;CNY;2026-06-29;1100782.69;141668.61;35417.15;275195.67;19655.85
405032;21746;2024-07-14;TRY;2026-07-04;1553600.19;47477.17;11869.29;388400.05;29086.31
179781;21746;2024-07-15;TRY;2031-07-14;1481036.48;45259.66;35201.96;1151917.26;191506.24
536168;21746;2024-08-31;TRY;2025-08-26;1553552.82;48723.47;0.0;0.0;0.0
521329;21746;2024-10-03;TRY;2025-09-28;305743.32;9218.85;0.0;0.0;0.0
438543;21746;2024-11-28;TRY;2025-11-23;3346720.39;109899.69;0.0;0.0;0.0
535580;21746;2024-12-27;TRY;2031-12-26;2104937.9;62800.04;55822.26;1871055.91;654536.94
455436;21746;2025-03-27;USD;2030-03-26;4566573.0;4566573.0;4059176.0;4059176.0;1251669.47
240316;21746;2025-05-18;CNY;2026-05-13;2270286.02;302302.61;302302.61;2270286.02;808902.91
525869;21746;2025-06-03;USD;2026-05-29;2826012.59;2826012.59;2826012.59;2826012.59;499921.63
224951;21746;2025-06-19;EUR;2027-06-09;1991040.65;2397129.81;1797847.36;1493280.49;14783.48
380124;21746;2025-08-06;CNY;2026-08-01;3629555.35;482754.16;482754.16;3629555.35;982520.63
532132;21746;2025-10-01;TRY;2026-09-26;1800880.89;50981.36;50981.36;1800880.89;442746.57
443140;21746;2025-10-26;CNY;2027-10-16;2598612.24;371434.2;371434.2;2598612.24;81596.42
434859;21746;2026-02-16;CNY;2028-02-06;1291624.9;177014.45;177014.45;1291624.9;223451.11
502357;21746;2026-02-19;EUR;2027-02-14;2331344.72;2699196.19;2699196.19;2331344.72;926476.39
537319;21746;2026-02-21;TRY;2031-02-20;4895873.7;137626.22;137626.22;4895873.7;651640.79
127384;21891;2024-01-12;TRY;2025-01-06;4104427.48;138450.27;0.0;0.0;0.0
448842;21891;2024-01-17;EUR;2031-01-15;488501.69;525880.63;409018.27;379945.76;142836.39
345209;21891;2024-02-11;EUR;2031-02-09;4941876.27;5591986.7;4349322.99;3843681.54;1263076.46
202577;21891;2024-03-02;CNY;2025-02-25;2436374.79;343442.37;0.0;0.0;0.0
251276;21891;2024-03-03;CNY;2029-03-02;126634.42;17850.96;11900.64;84422.95;627.54
340093;21891;2024-03-19;TRY;2026-03-09;259093.28;8978.77;2244.69;64773.32;7081.34
259981;21891;2024-04-26;CNY;2026-04-16;1683971.08;236326.59;59081.65;420992.77;20833.88
363144;21891;2024-06-26;CNY;2025-06-21;3938185.32;534393.02;0.0;0.0;0.0
516601;21891;2024-06-30;TRY;2025-06-25;1949423.46;63293.17;0.0;0.0;0.0
419192;21891;2024-07-19;EUR;2026-07-09;2118587.38;2110870.03;527717.51;529646.84;32202.53
430650;21891;2024-09-04;USD;2026-08-25;3966223.62;3966223.62;991555.9;991555.91;79411.23
544047;21891;2024-09-11;CNY;2025-09-06;1806136.91;227228.39;0.0;0.0;0.0
233065;21891;2024-10-04;USD;2026-09-24;978856.1;978856.1;489428.05;489428.05;107404.99
443923;21891;2024-10-28;CNY;2025-10-23;3322119.53;429606.7;0.0;0.0;0.0
219570;21891;2024-11-02;EUR;2025-10-28;4631803.44;5249828.46;0.0;0.0;0.0
159855;21891;2024-12-14;EUR;2031-12-13;4009963.49;4163946.68;3701285.94;3564411.99;595811.27
225304;21891;2024-12-24;TRY;2026-12-14;1195866.79;35678.24;17839.12;597933.4;144445.76
158159;21891;2024-12-31;TRY;2025-12-26;277144.77;8268.51;0.0;0.0;0.0
149766;21891;2025-01-18;CNY;2026-01-13;4144464.0;560505.15;0.0;0.0;0.0
246419;21891;2025-01-24;TRY;2030-01-23;1152221.56;35226.65;31312.58;1024196.94;424199.61
502355;21891;2025-02-01;TRY;2026-01-27;508603.71;15154.97;0.0;0.0;0.0
308940;21891;2025-05-20;USD;2027-05-10;1767868.08;1767868.08;1325901.06;1325901.06;496268.19
431325;21891;2025-05-27;USD;2026-05-22;3269186.53;3269186.53;3269186.53;3269186.53;926650.92
533703;21891;2025-07-25;EUR;2026-07-20;1537933.0;1670580.4;835290.2;768966.5;5997.94
301073;21891;2025-09-07;EUR;2026-09-02;1708063.6;1721640.08;1721640.08;1708063.6;247498.42
276907;21891;2025-09-18;CNY;2027-09-08;3693488.82;482925.78;482925.78;3693488.82;1122451.25
189474;21891;2025-09-23;TRY;2026-09-18;2264120.19;58108.75;58108.75;2264120.19;23094.03
333336;21891;2025-09-28;USD;2026-09-23;3364855.92;3364855.92;3364855.92;3364855.92;902286.11
390205;21891;2025-11-01;USD;2026-10-27;159244.22;159244.22;159244.22;159244.22;24913.76
161963;21891;2025-12-30;USD;2027-12-20;2770937.87;2770937.87;2770937.87;2770937.87;398183.77
291049;21891;2026-01-02;EUR;2026-12-28;1304770.18;1462346.08;1462346.08;1304770.18;275241.27
219606;21891;2026-02-13;USD;2031-02-12;4374876.47;4374876.47;4374876.47;4374876.47;277367.17
256466;21891;2026-02-13;EUR;2028-02-03;3453246.58;3998117.46;3998117.46;3453246.58;478965.3
145243;21891;2026-02-19;TRY;2027-02-14;2307338.05;64860.78;64860.78;2307338.05;1053299.82
476912;21891;2026-02-24;USD;2031-02-23;1869863.03;1869863.03;1869863.03;1869863.03;672028.77
377750;22224;2024-01-04;USD;2024-12-29;4826628.01;4826628.01;0.0;0.0;0.0
450457;22224;2024-01-04;USD;2025-12-24;4949398.03;4949398.03;0.0;0.0;0.0
465329;22224;2024-01-08;CNY;2025-01-02;2571052.02;353323.98;0.0;0.0;0.0
380232;22224;2024-02-05;CNY;2025-01-30;1967101.47;269318.09;0.0;0.0;0.0
383305;22224;2024-02-09;TRY;2025-02-03;1468849.7;50693.69;0.0;0.0;0.0
195109;22224;2024-02-20;TRY;2029-02-18;2259426.88;77978.49;51985.66;1506284.59;185975.94
391521;22224;2024-03-19;USD;2025-03-14;2583186.69;2583186.69;0.0;0.0;0.0
427167;22224;2024-03-20;TRY;2026-03-10;2799093.5;97001.46;24250.36;699773.38;57215.22
478970;22224;2024-06-29;CNY;2026-06-19;4478001.85;607643.56;151910.89;1119500.46;10215.44
492015;22224;2024-07-06;EUR;2029-07-05;1483238.07;1477835.1;1149427.3;1153629.61;442756.64
183305;22224;2024-08-14;CNY;2025-08-09;1619436.57;229412.27;0.0;0.0;0.0
215032;22224;2024-08-24;TRY;2025-08-19;850215.24;26664.97;0.0;0.0;0.0
187221;22224;2024-08-25;USD;2025-08-20;1629316.89;1629316.89;0.0;0.0;0.0
500026;22224;2024-08-28;USD;2026-08-18;1010042.4;1010042.4;252510.6;252510.6;16662.54
493622;22224;2024-10-27;EUR;2025-10-22;2825233.36;2934877.8;0.0;0.0;0.0
360996;22224;2024-11-14;TRY;2025-11-09;1627783.63;53453.2;0.0;0.0;0.0
332353;22224;2024-11-18;CNY;2025-11-13;2988091.73;430014.39;430014.39;2988091.73;277145.51
524103;22224;2025-01-12;EUR;2026-01-07;725458.09;815550.38;0.0;0.0;0.0
501269;22224;2025-03-19;TRY;2027-03-09;3806646.97;114423.34;85817.5;2854985.23;1052311.87
287197;22224;2025-04-04;USD;2030-04-03;4852851.58;4852851.58;4313645.85;4313645.85;1817482.78
243207;22224;2025-04-16;USD;2032-04-14;1343000.98;1343000.98;1193778.65;1193778.65;378507.42
489126;22224;2025-05-31;USD;2027-05-21;3998304.02;3998304.02;2998728.02;2998728.02;798298.88
378538;22224;2025-06-30;CNY;2032-06-28;1840523.62;275490.74;275490.74;1840523.62;130309.07
347365;22224;2025-07-07;USD;2026-07-02;1592268.01;1592268.01;1592268.01;1592268.01;749321.33
251073;22224;2025-09-04;TRY;2026-08-30;162868.03;4180.02;4180.02;162868.03;29560.55
519231;22224;2025-11-16;TRY;2030-11-15;4979807.57;144564.33;144564.33;4979807.57;1753639.24
531058;22224;2025-12-03;USD;2026-11-28;1278024.3;1278024.3;1278024.3;1278024.3;136940.3
487295;22224;2025-12-07;TRY;2032-12-05;1574700.87;42390.61;42390.61;1574700.87;230851.15
329846;22224;2026-02-08;CNY;2027-02-03;927878.24;127163.74;127163.74;927878.24;66853.63
288613;22224;2026-02-13;CNY;2033-02-11;3702663.05;507442.1;507442.1;3702663.05;16476.85
344188;22410;2023-12-28;TRY;2025-12-17;3469464.44;121347.71;0.0;0.0;0.0
142620;22410;2024-01-30;EUR;2026-01-19;3706168.83;3989755.66;0.0;0.0;0.0
361835;22410;2024-08-21;USD;2029-08-20;3359154.21;3359154.21;2612675.5;2612675.5;356427.0
501607;22410;2024-09-10;CNY;2029-09-09;4983675.73;626991.56;487660.1;3876192.23;1406411.75
386734;22410;2025-01-01;CNY;2025-12-27;794839.83;107495.64;0.0;0.0;0.0
420895;22410;2025-02-06;CNY;2027-01-27;3994232.35;515117.22;257558.61;1997116.18;405464.51
523033;22410;2025-02-18;EUR;2026-02-13;2212461.91;2476380.15;0.0;0.0;0.0
455266;22410;2025-03-05;CNY;2032-03-03;2022195.4;285500.21;253777.96;1797507.02;59197.9
444626;22410;2025-03-30;USD;2030-03-29;280017.55;280017.55;248904.49;248904.49;93997.4
140333;22410;2025-04-02;USD;2030-04-01;1785162.88;1785162.88;1785162.88;1785162.88;266346.3
295498;22410;2025-04-02;TRY;2026-03-28;1927527.65;54909.22;54909.22;1927527.65;463281.27
339277;22410;2025-04-02;TRY;2026-03-28;589924.81;16805.11;16805.11;589924.81;193318.36
147821;22410;2025-04-07;CNY;2032-04-05;554504.06;73811.93;65610.6;492892.5;200990.61
505536;22410;2025-05-07;TRY;2026-05-02;4820458.42;142328.67;142328.67;4820458.42;900220.61
165200;22410;2025-07-02;USD;2027-06-22;2995973.78;2995973.78;2246980.34;2246980.33;454844.99
334699;22410;2025-10-02;EUR;2027-09-22;2328649.16;2617354.64;2617354.64;2328649.16;777303.09
237432;22410;2025-10-14;EUR;2032-10-12;292876.32;329187.07;329187.07;292876.32;84421.6
160862;22417;2024-03-18;EUR;2026-03-08;2071196.76;2255174.26;563793.56;517799.19;64135.9
518865;22417;2024-04-15;USD;2029-04-14;2631482.9;2631482.9;1754321.93;1754321.93;367939.79
484993;22417;2024-04-26;EUR;2029-04-25;118610.12;129660.47;86440.31;79073.41;3708.54
457112;22417;2024-05-29;TRY;2025-05-24;1689868.18;55752.09;0.0;0.0;0.0
488926;22417;2024-06-19;TRY;2025-06-14;4070381.01;132155.66;0.0;0.0;0.0
288871;22417;2024-08-21;USD;2026-08-11;2621722.95;2621722.95;655430.74;655430.74;54253.28
378171;22417;2024-08-25;EUR;2029-08-24;3906984.68;4104667.56;3192519.21;3038765.86;474469.52
289906;22417;2024-11-18;USD;2025-11-13;3436227.0;3436227.0;0.0;0.0;0.0
289151;22417;2025-03-11;USD;2026-03-06;486497.75;486497.75;486497.75;486497.75;214350.91
473382;22417;2025-03-11;EUR;2026-03-06;1602509.17;1678737.47;1678737.47;1602509.17;678822.88
516455;22417;2025-05-09;EUR;2027-04-29;2238218.25;2211526.3;1658644.72;1678663.69;268670.12
401678;22417;2025-05-22;TRY;2027-05-12;3881952.21;114618.37;85963.78;2911464.16;760656.41
439317;22417;2025-05-24;USD;2026-05-19;953819.64;953819.64;953819.64;953819.64;390684.52
136249;22417;2025-05-25;CNY;2030-05-24;4848937.6;645666.0;573925.33;4310166.76;469329.27
139903;22417;2025-06-19;TRY;2026-06-14;1502898.18;45026.07;45026.07;1502898.18;1653.19
231071;22417;2025-06-26;EUR;2026-06-21;643101.66;774267.55;774267.55;643101.66;256726.18
516964;22417;2025-06-29;EUR;2030-06-28;1448613.95;1744070.71;1550285.08;1287656.84;551460.5
394456;22417;2025-07-07;TRY;2027-06-27;3753075.68;104044.88;78033.66;2814806.76;220188.26
420667;22417;2025-07-30;EUR;2026-07-25;192556.43;209164.51;209164.51;192556.43;92802.57
444066;22417;2025-08-03;CNY;2026-07-29;1348662.16;179380.72;179380.72;1348662.16;282072.69
437855;22417;2025-09-21;EUR;2030-09-20;1018434.02;1026529.01;1026529.01;1018434.02;237957.11
348189;22417;2025-09-23;USD;2026-09-18;3222292.58;3222292.58;3222292.58;3222292.58;58162.38
538111;22417;2025-10-12;CNY;2030-10-11;241576.71;34529.91;34529.91;241576.71;94830.94
202578;22417;2025-10-14;CNY;2026-10-09;228934.63;32722.91;32722.91;228934.63;99082.91
473497;22417;2025-10-26;EUR;2027-10-16;1717111.37;1929998.51;1929998.51;1717111.37;554111.84
408421;22417;2025-11-17;CNY;2030-11-16;2672530.29;417517.4;417517.4;2672530.29;503371.08
357375;22417;2025-12-07;CNY;2026-12-02;4057379.48;535054.54;535054.54;4057379.48;801738.19
432952;22417;2025-12-11;USD;2026-12-06;1838116.61;1838116.61;1838116.61;1838116.61;557868.39
511514;22417;2025-12-18;USD;2026-12-13;4366812.09;4366812.09;4366812.09;4366812.09;1568995.58
476906;22417;2026-01-28;TRY;2027-01-23;4251180.58;125866.93;125866.93;4251180.58;2106885.1
418991;22431;2023-12-22;USD;2024-12-16;2080381.06;2080381.06;0.0;0.0;0.0
345930;22431;2023-12-23;CNY;2028-12-21;4650044.22;651875.66;434583.77;3100029.48;520598.28
312802;22431;2024-02-07;USD;2025-02-01;2532889.74;2532889.74;0.0;0.0;0.0
476355;22431;2024-07-10;EUR;2025-07-05;3161872.53;3150354.82;0.0;0.0;0.0
327986;22431;2024-07-21;EUR;2025-07-16;3667357.66;3653998.63;0.0;0.0;0.0
452287;22431;2024-07-28;CNY;2025-07-23;3227497.7;415372.74;0.0;0.0;0.0
405255;22431;2024-08-14;USD;2026-08-04;3705756.74;3705756.74;926439.18;926439.19;43762.67
188192;22431;2024-08-22;CNY;2025-08-17;3242996.31;459408.63;0.0;0.0;0.0
245483;22431;2024-08-23;USD;2029-08-22;1762792.6;1762792.6;1371060.91;1371060.91;225272.92
376286;22431;2024-11-05;TRY;2025-10-31;1893936.53;62193.14;0.0;0.0;0.0
215401;22431;2025-01-15;TRY;2026-01-10;1727896.66;52826.66;52826.66;1727896.66;355514.74
226607;22431;2025-05-10;EUR;2026-05-05;4766909.52;4710061.57;4710061.57;4766909.52;2000195.23
502117;22431;2025-06-13;EUR;2030-06-12;1298690.67;1563569.34;1389839.41;1154391.71;320407.83
353366;22431;2025-09-08;TRY;2027-08-29;4318309.85;110829.62;110829.62;4318309.85;686179.44
270599;22431;2025-10-11;EUR;2026-10-06;2849713.52;3203020.46;3203020.46;2849713.52;830121.55
