krd_id;mno;krd_ref;lcy_tutar;usd_tutar;para_birimi;valor;vade;odeme_sablonu;krd_program;yapilandirma;teminat_tur_id;teminat;teminat_tutar;faiz_oran
237601;19210;4;712820.68;712820.68;USD;2024-02-29;2026-02-18;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1019465.61;0.4225
444066;19210;5;1754362.94;58576.39;TRY;2024-04-22;2026-04-12;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;2242965.35;0.9183
496262;19210;6;1981350.7;66079.16;TRY;2024-06-13;2031-06-12;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1413631.15;0.2093
307397;19210;7;2511148.48;80191.24;TRY;2024-07-29;2029-07-28;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3013158.0;0.8152
542664;19210;8;4897451.19;716816.04;CNY;2024-08-03;2025-07-29;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4460143.27;0.2521
544305;19210;9;1942179.54;1942179.54;USD;2024-09-22;2026-09-12;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1006711.93;0.4392
128769;19210;10;555277.62;555277.62;USD;2024-10-25;2029-10-24;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;708918.0;0.3444
199898;19210;11;2040938.21;62884.4;TRY;2024-11-07;2031-11-06;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1840475.61;0.4675
366486;19210;12;3321582.51;100629.01;TRY;2024-12-18;2031-12-17;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2722922.65;0.4068
182869;19210;13;1878615.88;1899463.34;EUR;2024-12-20;2026-12-10;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2217512.36;0.6349
339448;19210;14;3323337.98;3409176.35;EUR;2025-01-12;2026-01-07;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3036943.38;0.4765
475094;19210;15;4713806.42;650611.3;CNY;2025-01-13;2032-01-12;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;6915008.24;0.2718
300572;19210;16;4593618.29;137819.02;TRY;2025-01-26;2026-01-21;360_gun_tek_taksit;reeskont;0;200;Ipotek;6100468.53;0.0526
292818;19210;17;1237080.01;1237080.01;USD;2025-03-06;2032-03-04;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1480761.83;0.9396
329042;19210;18;2433460.69;2433460.69;USD;2025-04-17;2032-04-15;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1459320.43;0.9208
241710;19210;19;3633765.17;479429.15;CNY;2025-05-14;2026-05-09;360_gun_tek_taksit;reeskont;0;200;Ipotek;3919364.56;0.999
250048;19210;20;1906900.72;2054660.49;EUR;2025-06-01;2032-05-30;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2817975.67;0.5533
257129;19210;21;2687906.34;78867.95;TRY;2025-07-01;2026-06-26;360_gun_tek_taksit;reeskont;0;300;Kefalet;3834624.26;0.9794
324002;19210;22;678725.3;678725.3;USD;2025-08-09;2027-07-30;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;344844.87;0.014
316790;19210;23;1945784.88;1945784.88;USD;2025-10-18;2030-10-17;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1720890.44;0.077
223006;19210;24;1091743.47;158200.63;CNY;2025-11-09;2026-11-04;360_gun_tek_taksit;reeskont;0;200;Ipotek;1248985.35;0.9994
239515;19210;25;297328.63;297328.63;USD;2025-11-30;2027-11-20;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;268483.1;0.4256
430973;19210;26;1838116.61;1838116.61;USD;2025-12-11;2026-12-06;360_gun_tek_taksit;reeskont;0;300;Kefalet;1201110.66;0.607
545041;19210;27;1321395.26;1321395.26;USD;2026-01-18;2028-01-08;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;827838.6;0.6549
341907;19210;28;2469280.44;73735.18;TRY;2026-02-02;2027-01-28;360_gun_tek_taksit;reeskont;0;300;Kefalet;2683475.31;0.0826
393701;19280;1;2636083.73;2636083.73;USD;2024-01-05;2025-12-25;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;3484764.01;0.1216
446758;19280;2;1909604.38;65298.12;TRY;2024-03-18;2025-03-13;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1821788.06;0.6051
160328;19280;3;4183262.78;580460.88;CNY;2024-04-09;2025-04-04;360_gun_tek_taksit;reeskont;0;200;Ipotek;3254441.78;0.3842
491633;19280;4;1659274.12;1745179.64;EUR;2024-04-20;2025-04-15;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1056291.3;0.5898
483423;19280;5;2102350.39;70114.57;TRY;2024-06-06;2025-06-01;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2829137.15;0.0514
358267;19280;6;185810.9;206827.68;EUR;2024-06-17;2031-06-16;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;137846.03;0.3822
479132;19280;7;3982361.23;582878.78;CNY;2024-08-09;2025-08-04;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;2512355.25;0.2397
293827;19280;8;3361877.52;445980.76;CNY;2024-10-18;2029-10-17;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1848395.69;0.5626
187845;19280;9;729723.01;96803.77;CNY;2024-10-21;2026-10-11;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;1080120.35;0.5869
410094;19280;10;4905708.91;5250200.16;EUR;2024-11-24;2025-11-19;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;6830576.94;0.9831
500063;19280;11;949148.03;28476.61;TRY;2025-01-24;2026-01-19;360_gun_tek_taksit;reeskont;0;300;Kefalet;1239392.01;0.8367
511585;19280;12;329090.22;9560.82;TRY;2025-04-03;2026-03-29;360_gun_tek_taksit;reeskont;0;300;Kefalet;236004.86;0.9101
513965;19280;13;3287720.74;3287720.74;USD;2025-04-17;2026-04-12;360_gun_tek_taksit;reeskont;0;300;Kefalet;2456871.43;0.7759
315664;19280;14;2371481.73;312886.89;CNY;2025-05-05;2027-04-25;720_gun_4_taksit;isletme_kredi;1;200;Ipotek;2386515.86;0.428
134063;19280;15;4848937.6;639755.72;CNY;2025-05-25;2030-05-24;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;5928070.69;0.245
244020;19280;16;3497414.93;3768418.67;EUR;2025-06-26;2026-06-21;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;3133080.71;0.6185
254562;19280;17;2738209.24;2738209.24;USD;2025-06-27;2026-06-22;360_gun_tek_taksit;reeskont;0;300;Kefalet;2571814.63;0.2628
412733;19280;18;1027692.33;1027692.33;USD;2025-08-14;2026-08-09;360_gun_tek_taksit;reeskont;0;200;Ipotek;1275381.06;0.7299
240488;19280;19;4978396.14;4978396.14;USD;2025-08-15;2026-08-10;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;6506830.5;0.067
311702;19280;20;2887129.65;2903628.66;EUR;2025-09-07;2030-09-06;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;3973843.01;0.4859
410466;19280;21;1424283.17;1432422.49;EUR;2025-09-13;2026-09-08;360_gun_tek_taksit;reeskont;0;300;Kefalet;1182574.46;0.5347
408182;19280;22;4973657.69;720714.91;CNY;2025-11-22;2026-11-17;360_gun_tek_taksit;reeskont;1;100;Banka Teminat Mektubu;5924898.66;0.9626
311581;19280;23;3634783.41;461865.82;CNY;2025-12-12;2026-12-07;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4956184.23;0.6789
174813;19280;24;671923.79;18128.21;TRY;2025-12-13;2026-12-08;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;936961.21;0.207
281311;19447;1;2727317.83;90327.08;TRY;2024-02-14;2026-02-03;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1610065.47;0.6329
497704;19447;2;4375510.68;4375510.68;USD;2024-03-01;2025-02-24;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3385794.59;0.8969
380263;19447;3;2403559.66;2403559.66;USD;2024-04-28;2025-04-23;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;2525296.51;0.6375
467311;19447;4;1654366.04;54427.1;TRY;2024-05-06;2029-05-05;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2360074.83;0.0706
400302;19447;5;1934150.87;2152919.66;EUR;2024-06-06;2029-06-05;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1517939.48;0.2323
135305;19447;6;4004559.73;589428.67;CNY;2024-06-16;2025-06-11;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2159030.99;0.5751
239610;19447;7;3777929.28;3777929.28;USD;2024-10-28;2025-10-23;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2080043.06;0.5885
519230;19447;8;2768425.39;2962831.2;EUR;2024-11-04;2025-10-30;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3676313.81;0.1832
488724;19447;9;3937362.19;4213853.69;EUR;2024-11-11;2025-11-06;360_gun_tek_taksit;reeskont;0;200;Ipotek;2287070.33;0.5568
151973;19447;10;3477875.67;3516470.5;EUR;2024-12-10;2026-11-30;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;5118616.41;0.0603
462640;19447;11;4215189.85;127701.29;TRY;2024-12-11;2031-12-10;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;4245008.0;0.116
377323;19447;12;2835644.24;354676.74;CNY;2024-12-25;2031-12-24;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;4059882.26;0.3389
308083;19447;13;3553476.66;490459.7;CNY;2025-01-27;2032-01-26;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;3947610.68;0.3722
529828;19447;14;4182145.38;4383219.9;EUR;2025-02-23;2030-02-22;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;5590202.91;0.0765
483872;19447;15;2249629.59;2633297.56;EUR;2025-05-08;2030-05-07;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1528754.05;0.3824
247266;19447;16;4371925.99;129308.67;TRY;2025-05-12;2032-05-10;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;3873511.44;0.6221
330442;19447;17;3026500.05;372680.67;CNY;2025-06-05;2026-05-31;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3238999.96;0.9496
544942;19447;18;1386839.17;206133.83;CNY;2025-09-18;2027-09-08;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;1033162.1;0.373
202275;19447;19;228934.63;26857.46;CNY;2025-10-14;2026-10-09;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;165616.5;0.8656
264519;19447;20;1544330.18;1503412.9;EUR;2025-10-22;2026-10-17;360_gun_tek_taksit;reeskont;1;100;Banka Teminat Mektubu;1654863.49;0.7519
530972;19447;21;4683389.87;549431.84;CNY;2025-10-28;2026-10-23;360_gun_tek_taksit;reeskont;0;200;Ipotek;5164260.45;0.8782
406273;19447;22;2672530.29;387266.79;CNY;2025-11-17;2030-11-16;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;3143054.97;0.3767
264043;19447;23;1936720.43;52251.86;TRY;2025-12-21;2026-12-16;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;2383129.78;0.7908
287082;19447;24;4714585.71;4714585.71;USD;2026-01-03;2026-12-29;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;4362205.33;1.0
123466;19447;25;2199017.2;2441235.12;EUR;2026-02-10;2031-02-09;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1165707.98;0.139
350548;19447;26;1549796.58;1549796.58;USD;2026-02-16;2033-02-14;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2092549.4;0.0905
193311;19447;27;670377.26;20018.13;TRY;2026-02-24;2027-02-19;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;817268.39;0.5524
120629;19456;1;296015.05;328691.05;EUR;2023-12-23;2030-12-21;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;390498.25;0.5594
129767;19456;2;2431119.82;337579.36;CNY;2024-01-14;2026-01-03;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1238671.54;0.2661
413136;19456;3;3356798.73;3356798.73;USD;2024-01-20;2026-01-09;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2755708.33;0.9642
477947;19456;4;4280746.35;141775.67;TRY;2024-02-20;2029-02-18;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;5573411.93;0.719
355511;19456;5;4905538.43;706197.32;CNY;2024-03-20;2025-03-15;360_gun_tek_taksit;reeskont;0;200;Ipotek;6538116.55;0.4486
344932;19456;6;3737510.24;3737510.24;USD;2024-05-05;2025-04-30;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;4362668.54;0.6064
288263;19456;7;2843313.55;3164916.31;EUR;2024-06-11;2025-06-06;360_gun_tek_taksit;reeskont;0;300;Kefalet;2636364.95;0.3508
191503;19456;8;2253859.33;303440.06;CNY;2024-09-29;2031-09-28;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1662602.27;0.4906
161395;19456;9;4875743.16;150229.03;TRY;2024-11-13;2029-11-12;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;4264888.64;0.9425
349361;19456;10;3989461.34;3989461.34;USD;2024-11-17;2025-11-12;360_gun_tek_taksit;reeskont;0;300;Kefalet;5607776.9;0.1117
478837;19456;11;2266059.67;68651.42;TRY;2024-12-07;2025-12-02;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2131065.66;0.6571
363144;19456;12;1410514.04;1410514.04;USD;2025-02-05;2030-02-04;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1739273.35;0.4116
406547;19456;13;3675012.3;108696.02;TRY;2025-05-13;2027-05-03;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;3143917.01;0.2555
144580;19456;14;1579755.66;1579755.66;USD;2025-07-14;2027-07-04;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;803272.15;0.3566
493622;19456;15;4083696.19;4083696.19;USD;2025-07-24;2026-07-19;360_gun_tek_taksit;reeskont;0;200;Ipotek;5914331.32;0.7619
200313;19456;16;3423213.34;3332514.75;EUR;2025-10-25;2026-10-20;360_gun_tek_taksit;reeskont;0;200;Ipotek;3386174.14;0.3255
143720;19456;17;1183613.41;1183613.41;USD;2025-11-24;2027-11-14;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;832411.24;0.8506
270407;19456;18;4038638.66;585224.65;CNY;2025-11-27;2026-11-22;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;4499813.81;0.6696
495735;19456;19;1380127.56;39968.83;TRY;2026-01-02;2026-12-28;360_gun_tek_taksit;reeskont;0;200;Ipotek;1074021.84;0.8433
385063;19797;1;1250205.18;1357794.59;EUR;2024-02-27;2026-02-16;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1033486.57;0.8189
260803;19797;2;1848118.09;1848118.09;USD;2024-05-08;2025-05-03;360_gun_tek_taksit;reeskont;0;300;Kefalet;1749491.67;0.9162
163828;19797;3;4623334.1;4623334.1;USD;2024-06-05;2025-05-31;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3599860.66;0.096
191950;19797;4;4502768.1;150169.86;TRY;2024-06-27;2026-06-17;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;6134745.45;0.7921
261077;19797;5;1400500.16;1400500.16;USD;2024-07-01;2026-06-21;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1604560.73;0.0466
253320;19797;6;3416113.77;3416113.77;USD;2024-08-10;2025-08-05;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4758539.94;0.6669
379723;19797;7;1086218.89;1259722.09;EUR;2024-08-18;2025-08-13;360_gun_tek_taksit;reeskont;0;300;Kefalet;1552286.97;0.2522
453185;19797;8;437365.33;453693.54;EUR;2024-10-21;2026-10-11;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;596035.78;0.6431
130026;19797;9;2290027.1;2290027.1;USD;2024-11-17;2025-11-12;360_gun_tek_taksit;reeskont;0;300;Kefalet;2065165.58;0.8354
237608;19797;10;1161725.9;145306.36;CNY;2024-12-19;2026-12-09;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;903742.33;0.1664
528166;19797;11;4330188.38;125801.87;TRY;2025-04-16;2026-04-11;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2570470.31;0.2581
501060;19797;12;2056798.89;2407580.13;EUR;2025-05-16;2027-05-06;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;2598143.24;0.1187
295498;19797;13;1880236.52;1880236.52;USD;2025-07-03;2026-06-28;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2511141.8;0.9554
384573;19797;14;1535827.33;1573068.14;EUR;2025-07-21;2026-07-16;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1818281.18;0.4002
228328;19797;15;4324144.31;4514838.34;EUR;2025-08-12;2026-08-07;360_gun_tek_taksit;reeskont;0;200;Ipotek;2368704.1;0.8641
182906;19797;16;2708699.62;2724178.96;EUR;2025-09-08;2026-09-03;360_gun_tek_taksit;reeskont;0;300;Kefalet;2502881.1;0.2022
510774;19797;17;2855259.65;424393.56;CNY;2025-09-12;2026-09-07;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2794416.33;0.627
405484;19797;18;3203618.49;82996.37;TRY;2025-10-08;2026-10-03;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2954572.23;0.595
321245;19797;19;4681682.92;4557640.97;EUR;2025-10-12;2027-10-02;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;6054721.27;0.8508
363231;19797;20;3543767.27;3840687.44;EUR;2025-11-01;2030-10-31;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;4395597.08;0.712
406809;19797;21;4811177.71;4811177.71;USD;2025-12-01;2030-11-30;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;4379896.39;0.4243
191160;19797;22;1858157.01;50132.25;TRY;2025-12-21;2026-12-16;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2604243.49;0.6843
200584;19892;1;730334.19;104771.91;CNY;2023-12-15;2025-12-04;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;872703.63;0.3066
292030;19892;2;2739679.12;96346.8;TRY;2023-12-22;2024-12-16;360_gun_tek_taksit;reeskont;0;300;Kefalet;3350065.44;0.549
243544;19892;3;1375264.47;46167.17;TRY;2024-01-16;2025-01-10;360_gun_tek_taksit;reeskont;0;300;Kefalet;1260279.8;0.8451
343694;19892;4;339172.83;368837.7;EUR;2024-01-22;2026-01-11;720_gun_4_taksit;yatirim_kredi;1;200;Ipotek;346309.41;0.7271
175545;19892;5;2148656.8;298357.23;CNY;2024-01-24;2025-01-18;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1296978.69;0.8471
282310;19892;6;1308037.36;181630.87;CNY;2024-01-29;2025-01-23;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;1779280.14;0.6267
533201;19892;7;4994509.16;4994509.16;USD;2024-02-23;2029-02-21;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;4157376.05;0.7436
200525;19892;8;786948.9;109195.4;CNY;2024-04-01;2025-03-27;360_gun_tek_taksit;reeskont;0;300;Kefalet;1097978.14;0.1883
431443;19892;9;4294999.73;4517364.56;EUR;2024-04-23;2025-04-18;360_gun_tek_taksit;reeskont;0;300;Kefalet;3931376.92;0.9584
499355;19892;10;1010042.4;1010042.4;USD;2024-08-28;2026-08-18;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;865146.55;0.5279
483956;19892;11;3460802.44;3499207.8;EUR;2024-12-06;2026-11-26;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2723151.09;0.7119
404788;19892;12;2888236.43;2888236.43;USD;2025-01-26;2026-01-21;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;4266225.92;0.5564
465365;19892;13;2207575.39;63089.26;TRY;2025-03-08;2027-02-26;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1190495.81;0.6283
385149;19892;14;4736577.42;137608.4;TRY;2025-04-27;2027-04-17;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;4899143.48;0.4987
444138;19892;15;1567435.14;1567435.14;USD;2025-05-13;2026-05-08;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1767300.62;0.4791
388217;19892;16;1192138.76;161258.85;CNY;2025-07-18;2026-07-13;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;1166281.71;0.3099
235788;19892;17;2892268.54;84864.3;TRY;2025-07-21;2026-07-16;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;3213925.94;0.725
376617;19892;18;1991559.16;2039850.57;EUR;2025-07-24;2026-07-19;360_gun_tek_taksit;reeskont;0;300;Kefalet;1278982.3;0.3913
131768;19892;19;4044152.93;474439.77;CNY;2025-10-14;2032-10-12;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3069892.02;0.291
276487;19892;20;2851716.29;334549.07;CNY;2025-10-25;2026-10-20;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3596499.09;0.914
352888;19892;21;2082526.25;2311912.89;EUR;2026-02-20;2031-02-19;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1535986.03;0.5653
141597;19985;1;1104205.17;36570.59;TRY;2024-02-11;2026-01-31;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;747254.55;0.9716
460216;19985;2;828111.4;28316.92;TRY;2024-03-01;2029-02-28;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;1063440.6;0.4377
373195;19985;3;3298676.91;3298676.91;USD;2024-03-03;2025-02-26;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;4149664.61;0.4383
452346;19985;4;1153078.68;39429.04;TRY;2024-03-09;2026-02-27;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1018197.18;0.0621
373849;19985;5;381309.18;381309.18;USD;2024-04-02;2025-03-28;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;208625.06;0.4681
335854;19985;6;355544.9;389742.53;EUR;2024-05-22;2025-05-17;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;316716.41;0.6261
533482;19985;7;147132.98;153995.22;EUR;2024-07-22;2025-07-17;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;192854.61;0.5807
161979;19985;8;1162144.6;38736.86;TRY;2024-08-20;2026-08-10;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1450575.27;0.1154
535058;19985;9;1588116.68;1628771.87;EUR;2024-09-28;2025-09-23;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;890169.28;0.9662
406554;19985;10;1053407.63;145359.05;CNY;2024-11-17;2025-11-12;360_gun_tek_taksit;reeskont;0;200;Ipotek;920557.52;0.2435
180095;19985;11;1133897.38;1133897.38;USD;2025-01-17;2026-01-12;360_gun_tek_taksit;reeskont;0;200;Ipotek;737594.49;0.8556
328784;19985;12;4382093.39;4382093.39;USD;2025-01-31;2027-01-21;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;2364382.59;0.292
394928;19985;13;376717.34;376717.34;USD;2025-03-21;2026-03-16;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;442798.27;0.9876
208910;19985;14;2499383.12;72612.79;TRY;2025-04-22;2026-04-17;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3727362.29;0.0513
482843;19985;15;444492.11;432930.64;EUR;2025-04-25;2027-04-15;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;444673.78;0.1295
482654;19985;16;3098671.4;381567.79;CNY;2025-06-10;2026-06-05;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;2867928.53;0.0151
256916;19985;17;1665177.22;50563.95;TRY;2025-08-01;2027-07-22;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;2275019.47;0.6574
359593;19985;18;2290355.88;69547.82;TRY;2025-08-09;2032-08-07;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2750250.68;0.4576
173899;19985;19;2828813.26;80587.0;TRY;2025-09-14;2027-09-04;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;4231411.97;0.0234
160793;19985;20;2770937.87;2770937.87;USD;2025-12-30;2027-12-20;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3969292.84;0.2874
309178;19985;21;2958023.61;2958023.61;USD;2026-01-15;2033-01-13;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2911521.25;0.21
307243;19985;22;1598042.93;216542.75;CNY;2026-01-25;2028-01-15;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;1291759.92;0.3519
271764;19985;23;766657.48;766657.48;USD;2026-02-09;2028-01-30;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;625442.73;0.6648
376265;20243;1;3592440.97;122842.01;TRY;2024-03-09;2026-02-27;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;4500363.98;0.6092
426273;20243;2;3169996.65;456350.14;CNY;2024-03-31;2025-03-26;360_gun_tek_taksit;reeskont;0;300;Kefalet;4003103.52;0.8602
389646;20243;3;3350985.49;3524475.91;EUR;2024-04-17;2026-04-07;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1696942.8;0.0853
136611;20243;4;2948246.98;98438.96;TRY;2024-04-19;2025-04-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;1755800.65;0.3489
379960;20243;5;2193853.68;73250.54;TRY;2024-04-26;2025-04-21;360_gun_tek_taksit;reeskont;0;200;Ipotek;1805801.99;0.1406
231011;20243;6;3894111.61;4334568.5;EUR;2024-06-03;2025-05-29;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;5266714.3;0.2683
128987;20243;7;358509.06;358509.06;USD;2024-06-04;2026-05-25;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;329053.81;0.4168
362086;20243;8;3945944.11;3945944.11;USD;2024-07-14;2025-07-09;360_gun_tek_taksit;reeskont;0;300;Kefalet;4804688.78;0.571
536168;20243;9;4335388.04;4335388.04;USD;2024-08-04;2025-07-30;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;5913237.73;0.6327
122716;20243;10;2566187.82;375600.39;CNY;2024-08-06;2026-07-27;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;2376552.55;0.4676
486708;20243;11;497743.21;72852.25;CNY;2024-08-25;2025-08-20;360_gun_tek_taksit;reeskont;0;300;Kefalet;397235.27;0.7465
373495;20243;12;2439167.13;357008.99;CNY;2024-08-26;2026-08-16;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2117232.25;0.6738
488977;20243;13;4228666.21;4904116.74;EUR;2024-08-27;2029-08-26;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;6143635.27;0.33
221448;20243;14;3368268.96;3454495.39;EUR;2024-09-14;2025-09-09;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;4030620.66;0.6191
129316;20243;15;890242.47;923477.99;EUR;2024-10-05;2029-10-04;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1071893.95;0.198
428112;20243;16;3005015.07;92589.06;TRY;2024-11-07;2031-11-06;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2862626.04;0.108
